"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","all_star","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","baseball_magazine_all_star","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","votedBy","AVG","OBP","1B","SLG","Steroids","nice_guy_awards","war","all_stars","Pos"
"262","gonzalu01","Luis Gonzalez",2591,9157,1412,2591,596,68,354,1439,128,87,1155,1218,150,111,10,98,212,"ARI","NL",5,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,1,0,NA,"0","BBWAA",0.283,0.366,1573,0.479,"0",1,51.6,5,"LF"
"263","gonzami01","Mike Gonzalez",1042,2829,283,717,123,19,13,263,52,NA,231,198,NA,20,69,NA,NA,"SLN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.253,0.307,562,0.324,"0",0,9.4,0,"C"
"264","gordojo01","Joe Gordon",1566,5707,914,1530,264,52,253,975,89,60,759,702,NA,29,41,NA,NA,"NYA","AL",9,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.268,0.355,961,0.466,"0",0,55.8,9,"2B"
"265","gosgeji01","Jim Gosger",705,1815,197,411,67,16,30,177,25,18,217,316,25,6,17,11,29,"BOS","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.226,0.307,298,0.331,"0",0,2.2,0,"CF"
"266","gosligo01","Goose Goslin",2287,8656,1483,2735,500,173,248,1609,175,89,949,585,NA,55,162,NA,NA,"WS1","AL",3,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.316,0.381,1814,0.5,"0",0,66.4,1,"LF"
"267","gowdyha01","Hank Gowdy",1050,2735,270,738,124,27,21,322,59,NA,311,247,NA,30,67,NA,NA,"BSN","NL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.343,566,0.358,"0",0,23.8,0,"C"
"268","gracema01","Mark Grace",2245,8065,1179,2445,511,45,173,1146,70,48,1075,642,114,34,17,99,192,"CHN","NL",3,4,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.303,0.383,1716,0.442,"0",0,46.4,3,"1B"
"269","granted01","Eddie Grant",990,3385,399,844,79,30,5,277,153,NA,233,370,NA,11,129,NA,NA,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Nominating Vote",0.249,0.29,730,0.295,"0",0,4.5,0,"3B"
"270","grantge01","George Grantham",1444,4989,912,1508,292,93,105,712,132,NA,717,526,NA,23,168,NA,NA,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.302,0.381,1018,0.461,"0",0,33.4,0,"2B"
"271","greenha01","Hank Greenberg",1394,5193,1051,1628,379,71,331,1276,58,NA,852,844,NA,16,35,NA,NA,"DET","AL",5,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.313,0.409,847,0.605,"0",0,55.5,5,"1B"
"272","greenmi01","Mike Greenwell",1269,4623,657,1400,275,38,130,726,80,43,460,364,79,39,3,41,136,"BOS","AL",2,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.303,0.368,957,0.463,"0",0,25.8,2,"LF"
"273","greensh01","Shawn Green",1951,7082,1129,2003,445,35,328,1070,162,52,744,1315,80,80,3,53,175,"TOR","NL",2,1,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.283,0.355,1195,0.494,"0",0,34.7,2,"RF"
"274","grichbo01","Bobby Grich",2008,6890,1033,1833,320,47,224,864,104,83,1087,1278,50,86,107,50,157,"CAL","AL",6,4,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.266,0.366,1242,0.424,"0",0,71.1,6,"2B"
"275","griffke01","Ken Griffey",2097,7229,1129,2143,364,77,152,859,200,83,719,898,51,14,31,55,106,"CIN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.296,0.357,1550,0.431,"0",0,34.5,3,"RF"
"276","griffke02","Ken Griffey Jr",2671,9801,1662,2781,524,38,630,1836,184,69,1312,1779,246,81,8,102,199,"SEA","AL",13,10,0,1,0,0,7,0,"0",0,1,0,1,0,0,0,0,1,0,0,NA,"1","BBWAA",0.284,0.369,1589,0.538,"0",0,83.8,13,"CF"
"277","grimmch01","Charlie Grimm",2166,7917,908,2299,394,108,79,1078,57,NA,578,410,NA,31,219,NA,NA,"CHN","NL",2,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.333,1718,0.397,"0",0,12.4,0,"1B"
"278","grissma02","Marquis Grissom",2165,8275,1187,2251,386,56,227,967,429,116,553,1240,44,31,38,62,171,"MON","NL",2,4,0,0,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.272,0.316,1582,0.415,"0",0,29.6,2,"CF"
"279","groatdi01","Dick Groat",1929,7484,829,2138,352,67,39,707,14,27,490,512,NA,31,122,NA,220,"PIT","NL",10,0,1,1,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.286,0.327,1680,0.366,"0",1,36.9,8,"SS"
"280","grohhe01","Heinie Groh",1676,6074,918,1774,308,87,26,566,180,NA,696,345,NA,83,182,NA,NA,"CIN","NL",8,0,0,0,0,0,0,0,"0",8,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.292,0.363,1353,0.384,"0",0,48.4,0,"3B"
"281","grossgr01","Greg Gross",1809,3745,449,1073,130,46,7,308,39,44,523,250,51,8,40,39,90,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.287,0.368,890,0.351,"0",0,12.5,0,"LF"
"282","groteje01","Jerry Grote",1421,4339,352,1092,160,22,39,404,15,23,399,600,77,26,47,33,131,"NYN","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.252,0.313,871,0.326,"0",0,15.1,2,"C"
"283","grudzma01","Mark Grudzielanek",1802,7052,946,2040,391,36,90,640,133,52,364,954,24,105,40,42,174,"LAN","NL",1,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.289,0.33,1523,0.393,"0",0,26.5,1,"2B"
"284","guerrpe01","Pedro Guerrero",1536,5392,730,1618,267,29,215,898,97,47,609,862,115,32,9,73,122,"LAN","NL",5,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"0","BBWAA",0.3,0.369,1107,0.48,"0",0,34.5,5,"1B"
"285","guerrvl01","Vladimir Guerrero",2147,8155,1328,2590,477,46,449,1496,181,94,737,985,250,103,0,64,277,"MON","AL",9,0,0,1,0,0,8,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.318,0.379,1618,0.553,"0",0,59.5,9,"RF"
"286","guillca01","Carlos Guillen",1305,4673,733,1331,266,51,124,660,74,47,510,804,39,22,28,44,119,"DET","AL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.285,0.353,890,0.443,"0",0,27.7,3,"SS"
"287","guilloz01","Ozzie Guillen",1993,6686,773,1764,275,69,28,619,169,108,239,511,25,7,141,60,114,"CHA","AL",3,1,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.264,0.282,1392,0.338,"0",0,21,3,"SS"
"288","gustifr01","Frankie Gustine",1261,4582,553,1214,222,47,38,480,60,NA,369,427,NA,15,71,NA,125,"PIT","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.265,0.317,907,0.359,"0",0,8.6,3,"2B"
"289","gwynnto01","Tony Gwynn",2440,9288,1383,3141,543,85,135,1138,319,125,790,434,203,24,45,85,259,"SDN","NL",15,5,1,0,0,0,7,0,"0",0,0,0,0,0,0,1,0,0,1,0,NA,"1","BBWAA",0.338,0.387,2378,0.459,"0",3,69.2,15,"RF"
"290","haasmu01","Mule Haas",1168,4303,706,1257,254,45,43,496,12,16,433,299,NA,13,227,NA,NA,"PHA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.292,0.342,915,0.402,"0",0,12.5,0,"CF"
"291","hackst01","Stan Hack",1938,7278,1239,2193,363,81,57,642,165,NA,1092,466,NA,21,115,NA,NA,"CHN","NL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.301,0.389,1692,0.397,"0",0,55.5,5,"3B"
"292","hafeych01","Chick Hafey",1283,4625,777,1466,341,67,164,833,70,NA,372,477,NA,33,83,NA,NA,"SLN","NL",5,0,0,0,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.317,0.366,894,0.526,"0",0,31.2,1,"LF"
"293","hafnetr01","Travis Hafner",1183,4058,619,1107,250,13,213,731,11,7,598,976,81,90,0,29,86,"CLE","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.273,0.376,631,0.498,"0",0,24.8,0,"DH"
"294","hargrbu01","Bubbles Hargrave",852,2533,314,786,155,58,29,376,29,NA,217,165,NA,32,70,NA,NA,"CIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.31,0.363,544,0.452,"0",0,16.6,0,"C"
"295","hargrmi01","Mike Hargrove",1666,5564,783,1614,266,28,80,686,24,37,965,550,75,53,44,67,154,"CLE","AL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.393,1240,0.391,"0",0,30.4,1,"1B"
"296","harpeto01","Tommy Harper",1810,6269,972,1609,256,36,146,567,408,116,753,1080,30,35,76,31,87,"CIN","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.257,0.335,1171,0.379,"0",0,25.8,1,"LF"
"297","harrato01","Toby Harrah",2155,7402,1115,1954,307,40,195,918,238,94,1153,868,51,63,76,72,155,"TEX","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.264,0.362,1412,0.395,"0",0,51.5,4,"3B"
"298","harrebu01","Bud Harrelson",1533,4744,539,1120,136,45,7,267,127,60,633,653,31,22,94,23,53,"NYN","NL",2,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.236,0.322,932,0.288,"0",0,20.3,2,"SS"
"299","harribu01","Bucky Harris",1263,4736,722,1297,224,64,9,506,167,NA,472,310,NA,99,249,NA,NA,"WS1","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.274,0.336,1000,0.354,"0",0,16,0,"2B"
"300","harrile01","Lenny Harris",1903,3924,460,1055,161,21,37,369,131,54,279,337,26,17,44,25,112,"CIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.269,0.315,836,0.349,"0",0,1.7,0,"3B"
"301","hartnga01","Gabby Hartnett",1990,6432,867,1912,396,64,236,1179,28,NA,703,697,NA,35,127,NA,NA,"CHN","NL",15,0,0,1,0,0,0,0,"0",9,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.297,0.363,1216,0.489,"0",0,55.9,6,"C"
"302","hattogr01","Grady Hatton",1312,4206,562,1068,166,33,91,533,42,NA,646,430,NA,13,39,NA,62,"CIN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.254,0.352,778,0.374,"0",0,18.6,1,"3B"
"303","hebneri01","Richie Hebner",1908,6144,865,1694,273,57,203,890,38,40,687,741,95,74,44,67,105,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.276,0.35,1161,0.438,"0",0,32.9,0,"3B"
"304","heganji01","Jim Hegan",1666,4772,550,1087,187,46,92,525,15,24,456,742,NA,4,72,NA,113,"CLE","AL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.228,0.292,762,0.344,"0",0,4.7,5,"C"
"305","heilmha01","Harry Heilmann",2148,7787,1291,2660,542,151,183,1539,113,NA,856,550,NA,40,277,NA,NA,"DET","AL",2,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.342,0.397,1784,0.52,"0",0,72.5,0,"RF"
"306","helmsto01","Tommy Helms",1435,4997,414,1342,223,21,34,477,33,40,231,301,60,15,48,42,126,"CIN","NL",2,2,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.269,0.298,1064,0.342,"0",0,8.6,2,"2B"
"307","heltoto01","Todd Helton",2247,7962,1401,2519,592,37,369,1406,37,29,1335,1175,185,57,3,93,186,"COL","NL",5,3,0,0,0,0,4,1,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.316,0.414,1521,0.539,"0",0,61.8,5,"1B"
"308","hemusso01","Solly Hemus",961,2694,459,736,137,41,51,263,21,NA,456,248,NA,62,31,NA,49,"SLN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.273,0.387,507,0.411,"0",0,25.9,0,"SS"
"309","hendeda01","Dave Henderson",1538,5130,710,1324,286,17,197,708,50,38,465,1105,19,22,19,41,83,"OAK","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.258,0.319,824,0.436,"0",0,27.6,1,"CF"
"310","henderi01","Rickey Henderson",3081,10961,2295,3055,510,66,297,1115,1406,335,2190,1694,61,98,30,67,172,"OAK","AL",10,1,0,1,0,0,3,0,"0",0,0,1,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.279,0.4,2182,0.419,"0",0,111.1,10,"LF"
"311","hendrge01","George Hendrick",2048,7129,941,1980,343,27,267,1111,59,47,567,1013,77,22,21,86,211,"SLN","AL",4,0,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.278,0.328,1343,0.446,"0",0,29.1,4,"RF"
"312","henrito01","Tommy Henrich",1284,4603,901,1297,269,73,183,795,37,19,712,383,NA,34,60,NA,NA,"NYA","AL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.282,0.378,772,0.491,"0",0,39.6,5,"RF"
"313","hermaba01","Babe Herman",1552,5603,882,1818,399,110,181,997,94,NA,520,553,NA,11,92,NA,NA,"BRO","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.324,0.377,1128,0.532,"0",0,39.4,0,"RF"
"314","hermabi01","Billy Herman",1922,7707,1163,2345,486,82,47,839,67,NA,737,428,NA,26,171,NA,NA,"CHN","NL",12,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.304,0.36,1730,0.407,"0",0,57.3,10,"2B"
"315","hernake01","Keith Hernandez",2088,7370,1124,2182,426,60,162,1071,98,63,1070,1012,130,32,10,71,161,"SLN","NL",5,11,0,1,1,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.296,0.384,1534,0.436,"0",0,60.3,5,"1B"
"316","herzobu01","Buck Herzog",1493,5284,705,1370,191,75,20,445,320,NA,427,331,NA,120,216,NA,NA,"NY1","NL",2,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.259,0.317,1084,0.335,"0",0,27.4,0,"2B"
"317","hickmji02","Jim Hickman",1421,3974,518,1002,163,25,159,560,17,19,491,832,36,16,25,29,99,"CHN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.252,0.333,655,0.426,"0",0,13,1,"RF"
"318","higgibo02","Bobby Higginson",1362,4910,736,1336,270,33,187,709,91,53,649,796,36,37,12,52,83,"DET","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.272,0.357,846,0.455,"0",0,23.1,0,"LF"
"319","higgipi01","Pinky Higgins",1802,6636,930,1941,374,51,140,1075,61,59,800,590,NA,22,96,NA,NA,"DET","AL",4,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.292,0.366,1376,0.428,"0",0,26,3,"3B"
"320","hinchbi01","Bill Hinchman",908,3043,364,793,128,69,20,369,85,NA,298,438,NA,48,96,NA,NA,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.261,0.327,576,0.368,"0",0,13.7,0,"RF"
"321","hislela01","Larry Hisle",1197,4205,652,1146,193,32,166,674,128,61,462,941,37,39,32,42,95,"MIN","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.345,755,0.452,"0",0,25,2,"CF"
"322","hodgegi01","Gil Hodges",2071,7030,1105,1921,295,48,370,1274,63,NA,943,1137,NA,25,56,NA,165,"BRO","NL",8,3,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.273,0.359,1208,0.487,"0",1,43.9,8,"1B"
"323","holmeto01","Tommy Holmes",1320,4992,698,1507,292,47,88,581,40,NA,480,122,NA,24,69,NA,96,"BSN","NL",2,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.302,0.361,1080,0.432,"0",0,35.5,2,"RF"
"324","hoopeha01","Harry Hooper",2309,8785,1429,2466,389,160,75,817,375,NA,1136,NA,NA,76,247,NA,NA,"BOS","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.281,0.359,1842,0.387,"0",0,53.5,0,"RF"
"325","hornebo01","Bob Horner",1020,3777,560,1047,169,8,218,685,14,18,369,512,39,16,1,50,111,"ATL","NL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.277,0.34,652,0.499,"0",0,21.8,1,"3B"
"326","hornsro01","Rogers Hornsby",2259,8173,1579,2930,541,169,301,1584,135,NA,1038,679,NA,48,216,NA,NA,"SLN","NL",18,0,0,2,0,0,0,0,"0",18,0,0,0,0,0,0,0,0,0,2,NA,"1","BBWAA",0.358,0.424,1919,0.577,"0",0,127.3,0,"2B"
"327","hortowi01","Willie Horton",2028,7298,873,1993,284,40,325,1163,20,38,620,1313,95,58,17,59,195,"DET","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.332,1344,0.457,"0",0,26.5,4,"LF"
"328","howarel01","Elston Howard",1605,5363,619,1471,218,50,167,762,9,14,373,786,82,26,29,52,157,"NYA","AL",11,2,0,1,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,NA,"0","BBWAA",0.274,0.32,1036,0.427,"0",0,27,12,"C"
"329","howarfr01","Frank Howard",1895,6488,864,1774,245,35,382,1119,8,9,782,1460,135,33,7,43,219,"LAN","AL",4,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.352,1112,0.499,"0",0,37.6,4,"LF"
"330","howarry01","Ryan Howard",1572,5707,848,1475,277,21,382,1194,12,5,709,1843,154,59,0,55,116,"PHI","NL",3,0,0,1,0,0,1,1,"1",0,1,0,0,0,1,0,0,0,0,0,NA,"0","BBWAA",0.258,0.343,795,0.515,"0",0,14.7,3,"1B"
"331","howear01","Art Howe",891,2626,268,682,139,23,43,293,10,10,275,287,47,9,16,25,70,"HOU","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.26,0.327,477,0.379,"0",0,13.8,0,"3B"
"332","howelro02","Roy Howell",1112,3791,422,991,183,31,80,454,9,14,318,675,38,23,25,24,86,"ML4","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.261,0.319,697,0.389,"0",0,11,1,"3B"
"333","hrbekke01","Kent Hrbek",1747,6192,903,1749,312,18,293,1086,37,26,838,798,110,26,15,66,165,"MIN","AL",1,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.282,0.366,1126,0.481,"0",1,38.6,1,"1B"
"334","hudsoor01","Orlando Hudson",1345,4825,648,1319,256,66,93,542,85,28,483,825,21,30,33,42,138,"TOR","AL",2,4,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.338,904,0.412,"0",0,30.9,2,"2B"
"335","huffau01","Aubrey Huff",1681,6104,806,1699,360,24,242,904,37,25,571,907,80,48,0,63,160,"TBA","AL",0,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.278,0.342,1073,0.464,"0",0,20.5,0,"1B"
"336","huggimi01","Miller Huggins",1586,5558,948,1474,146,50,9,318,324,NA,1003,556,NA,47,192,NA,NA,"SLN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Nominating Vote",0.265,0.371,1269,0.314,"0",0,35.4,0,"2B"
"337","hundlra01","Randy Hundley",1061,3442,311,813,118,13,82,381,12,17,271,565,41,13,44,27,92,"CHN","NL",1,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.236,0.289,600,0.35,"0",0,11.6,1,"C"
"338","hunteto01","Torii Hunter",2372,8857,1296,2452,498,39,353,1391,195,99,661,1741,52,97,6,71,262,"MIN","AL",5,9,0,0,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,1,0,NA,"0","BBWAA",0.277,0.331,1562,0.461,"0",1,50.7,5,"CF"
"339","huntro01","Ron Hunt",1483,5235,745,1429,223,23,39,370,65,55,555,382,22,243,103,22,100,"MON","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.362,1144,0.347,"0",0,32.8,2,"2B"
"340","ibanera01","Raul Ibanez",2161,7471,1055,2034,424,51,305,1207,50,29,713,1374,83,29,2,63,166,"SEA","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.272,0.335,1254,0.465,"0",0,20.9,1,"LF"
"341","jacksjo01","Shoeless Joe Jackson",1332,4981,873,1772,307,168,54,785,202,NA,519,NA,NA,59,131,NA,NA,"CHA","AL",11,0,0,0,0,0,0,0,"0",11,0,0,0,0,0,0,0,0,0,0,NA,"0","Veterans",0.356,0.413,1243,0.517,"0",0,62.2,0,"RF"
"342","jacksre01","Reggie Jackson",2820,9864,1551,2584,463,49,563,1702,228,115,1375,2597,164,96,13,68,183,"OAK","AL",14,0,0,1,1,0,2,0,"0",0,1,0,0,1,0,0,2,0,0,0,NA,"1","BBWAA",0.262,0.355,1509,0.49,"0",0,74,14,"RF"
"343","jacksso01","Sonny Jackson",936,3055,396,767,81,28,7,162,126,51,250,265,11,11,57,17,52,"ATL","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.251,0.303,651,0.303,"0",0,1.6,0,"SS"
"344","jackstr01","Travis Jackson",1656,6086,833,1768,291,86,135,929,71,NA,412,565,NA,10,171,NA,NA,"NY1","NL",10,0,0,0,0,0,0,0,"0",9,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.291,0.328,1256,0.433,"0",0,44,1,"SS"
"345","jeffegr01","Gregg Jefferies",1465,5520,761,1593,300,27,126,663,196,63,472,348,59,24,4,52,156,"NYN","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.289,0.344,1140,0.421,"0",0,19.4,2,"1B"
"346","jenseja01","Jackie Jensen",1438,5236,810,1463,259,45,199,929,143,55,750,546,NA,23,18,NA,185,"BOS","AL",3,1,0,1,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.371,960,0.46,"0",0,27.9,3,"RF"
"347","jeterde01","Derek Jeter",2747,11195,1923,3465,544,66,260,1311,358,97,1082,1840,39,170,97,58,287,"NYA","AL",14,5,1,0,0,0,5,2,"1",0,0,0,1,1,0,1,1,0,0,0,NA,"1","BBWAA",0.31,0.374,2595,0.44,"0",2,71.3,14,"SS"
"348","johnsal01","Alex Johnson",1322,4623,550,1331,180,33,78,525,113,63,244,626,43,36,12,33,143,"CAL","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.288,0.326,1040,0.392,"0",0,10,1,"LF"
"349","johnsbo01","Bob Johnson",1863,6920,1239,2051,396,95,288,1283,96,64,1075,851,NA,24,28,NA,NA,"PHA","AL",8,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.296,0.391,1272,0.506,"0",0,55.6,8,"LF"
"350","johnsch04","Charles Johnson",1188,3836,465,940,211,4,167,570,6,10,475,997,29,25,18,31,112,"FLO","NL",2,4,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.245,0.328,558,0.433,"0",0,22.6,2,"C"
"351","johnsda02","Davey Johnson",1435,4797,564,1252,242,18,136,609,33,25,559,675,57,40,26,43,126,"BAL","AL",4,3,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.261,0.339,856,0.404,"0",0,27.4,4,"2B"
